state_ut,district,year_month,Latitude,Longitude,Cases,Deaths,preci,LAI,Temp,Cases_MA_3,Deaths_MA_3,Case_Growth_Rate,Month,Season
Andhra Pradesh,Prakasam,2014-01,15.6589741,79.47164373,50.0,0.0,0.05612538856,7.0,300.536,33.0,0.0,1.272727272727273,1,Winter
Andhra Pradesh,Prakasam,2015-02,15.6589741,79.47164373,22.0,0.0,0.001088607416,0.0,309.5366666,31.333333333333332,0.0,-0.56,2,Winter
Andhra Pradesh,Prakasam,2016-06,15.6589741,79.47164373,14.0,0.0,0.02424316593,0.0,312.02,28.666666666666668,0.0,-0.36363636363636365,6,Monsoon
Andhra Pradesh,Prakasam,2016-09,15.6589741,79.47164373,50.0,0.0,0.4254672712,5.0,302.76,28.666666666666668,0.0,2.5714285714285716,9,Monsoon
Andhra Pradesh,Prakasam,2017-05,15.6589741,79.47164373,28.0,0.0,0.06040740703,5.0,315.196,30.666666666666668,0.0,-0.43999999999999995,5,Summer
Andhra Pradesh,Prakasam,2018-06,15.6589741,79.47164373,30.0,1.0,0.09974351478,0.0,311.824,36.0,0.3333333333333333,0.0714285714285714,6,Monsoon
Andhra Pradesh,Prakasam,2018-08,15.6589741,79.47164373,35.0,0.0,0.04604273553,0.0,310.05,31.0,0.3333333333333333,0.16666666666666674,8,Monsoon
Andhra Pradesh,Prakasam,2022-05,15.6589741,79.47164373,29.0,0.0,0.9649838386,6.0,308.2466666,31.333333333333332,0.3333333333333333,-0.17142857142857137,5,Summer
Andhra Pradesh,Ranga Reddy,2013-09,13.1006135,79.1260283,135116.0,0.0,0.6728311561,4.0,302.2,135116.0,0.0,0.0,9,Monsoon
Andhra Pradesh,Srikakulam,2013-08,18.32002205,83.9160772,16.0,0.0,0.5241072051,17.0,301.72,16.0,0.0,0.0,8,Monsoon
Andhra Pradesh,Srikakulam,2016-07,18.32002205,83.9160772,1222.0,2.0,0.4084829108,14.0,303.62,619.0,1.0,75.375,7,Monsoon
Andhra Pradesh,Srikakulam,2017-06,18.32002205,83.9160772,16.0,0.0,0.8792437884,0.0,300.82,418.0,0.6666666666666666,-0.9869067103109657,6,Monsoon
Andhra Pradesh,Srikakulam,2018-11,18.32002205,83.9160772,36.0,0.0,0.03246801788,13.0,302.2833334,424.6666666666667,0.6666666666666666,1.25,11,Post-Monsoon
Andhra Pradesh,Srikakulam,2018-12,18.32002205,83.9160772,39.0,0.0,0.000117000311,9.0,301.392,30.333333333333332,0.0,0.08333333333333326,12,Winter
Andhra Pradesh,Visakhapatnam,2009-08,17.7222517,83.32670984,26.0,0.0,0.337273926,0.0,301.7466666,26.0,0.0,0.0,8,Monsoon
Andhra Pradesh,Visakhapatnam,2010-03,17.7222517,83.32670984,36.0,0.0,0.0389688862,7.0,305.515,31.0,0.0,0.3846153846153846,3,Summer
Andhra Pradesh,Visakhapatnam,2010-10,17.7222517,83.32670984,2756.0,0.0,0.82819945315,6.5,301.43,939.3333333333334,0.0,75.55555555555556,10,Post-Monsoon
Andhra Pradesh,Visakhapatnam,2010-11,17.7222517,83.32670984,20.0,0.0,2.694219773,11.0,299.53000000000003,937.3333333333334,0.0,-0.9927431059506531,11,Post-Monsoon
Andhra Pradesh,Visakhapatnam,2011-09,17.7222517,83.32670984,15.0,0.0,0.6172075623,0.0,0.0,930.3333333333334,0.0,-0.25,9,Monsoon
Andhra Pradesh,Visakhapatnam,2011-12,17.7222517,83.32670984,12.0,0.0,0.005255753106,9.0,302.38,15.666666666666666,0.0,-0.19999999999999996,12,Winter
Andhra Pradesh,Visakhapatnam,2012-06,17.7222517,83.32670984,55.0,1.0,0.01893911243,6.0,311.15000000000003,27.333333333333332,0.3333333333333333,3.583333333333333,6,Monsoon
Andhra Pradesh,Visakhapatnam,2012-09,17.7222517,83.32670984,11.0,0.0,0.426829247,10.0,0.0,26.0,0.3333333333333333,-0.8,9,Monsoon
Andhra Pradesh,Visakhapatnam,2012-11,17.7222517,83.32670984,55541410.0,0.0,0.5130807354175,15.0,302.2158333,18513825.333333332,0.3333333333333333,5049218.090909091,11,Post-Monsoon
Andhra Pradesh,Visakhapatnam,2012-12,17.7222517,83.32670984,36.0,0.0,0.0004330389402,13.0,301.572,18513819.0,0.0,-0.9999993518349642,12,Winter
Andhra Pradesh,Visakhapatnam,2013-06,17.7222517,83.32670984,15.0,0.0,0.03342050246,9.0,309.4066666,18513820.333333332,0.0,-0.5833333333333333,6,Monsoon
Andhra Pradesh,Visakhapatnam,2013-10,17.7222517,83.32670984,1110.0,0.0,2.5620023535,15.0,0.0,387.0,0.0,73.0,10,Post-Monsoon
Andhra Pradesh,Visakhapatnam,2013-11,17.7222517,83.32670984,30.0,0.0,0.0005585707952,0.0,302.2633334,385.0,0.0,-0.972972972972973,11,Post-Monsoon
Andhra Pradesh,Visakhapatnam,2014-04,17.7222517,83.32670984,14.0,2.0,0.003455332578,10.0,309.0733334,384.6666666666667,0.6666666666666666,-0.5333333333333333,4,Summer
Andhra Pradesh,Visakhapatnam,2014-08,17.7222517,83.32670984,23.0,0.0,0.2358781122,17.0,305.2466666,22.333333333333332,0.6666666666666666,0.6428571428571428,8,Monsoon
Andhra Pradesh,Visakhapatnam,2015-06,17.7222517,83.32670984,15.0,0.0,1.090899644,5.0,306.66,17.333333333333332,0.6666666666666666,-0.34782608695652173,6,Monsoon
Andhra Pradesh,Visakhapatnam,2015-09,17.7222517,83.32670984,52.0,0.0,2.692314466,9.0,0.0,30.0,0.0,2.466666666666667,9,Monsoon
Andhra Pradesh,Visakhapatnam,2015-10,17.7222517,83.32670984,15.0,0.0,0.09566008838,18.0,303.516,27.333333333333332,0.0,-0.7115384615384616,10,Post-Monsoon
Andhra Pradesh,Visakhapatnam,2016-01,17.7222517,83.32670984,20.0,0.0,0.00468783893,11.0,301.88,29.0,0.0,0.33333333333333326,1,Winter
Andhra Pradesh,Visakhapatnam,2016-05,17.7222517,83.32670984,15.0,0.0,1.904415471,0.0,307.67,16.666666666666668,0.0,-0.25,5,Summer
Andhra Pradesh,Visakhapatnam,2016-06,17.7222517,83.32670984,41.0,0.0,0.3516362116,15.0,304.53000000000003,25.333333333333332,0.0,1.7333333333333334,6,Monsoon
Andhra Pradesh,Visakhapatnam,2019-01,17.7222517,83.32670984,23.0,0.0,0.01016701059,11.0,301.456,26.333333333333332,0.0,-0.4390243902439024,1,Winter
Andhra Pradesh,Visakhapatnam,2019-02,17.7222517,83.32670984,133.0,0.0,0.001563707088,9.0,308.7966666,65.66666666666667,0.0,4.782608695652174,2,Winter
Andhra Pradesh,Visakhapatnam,2019-05,17.7222517,83.32670984,16.0,0.0,0.02533374769,9.0,308.59200000000004,57.333333333333336,0.0,-0.8796992481203008,5,Summer
Andhra Pradesh,Visakhapatnam,2019-06,17.7222517,83.32670984,14.0,0.0,0.005092893307,9.0,308.33,54.333333333333336,0.0,-0.125,6,Monsoon
Andhra Pradesh,Visakhapatnam,2020-02,17.7222517,83.32670984,13.0,0.0,0.1064647785,0.0,302.745,14.333333333333334,0.0,-0.0714285714285714,2,Winter
Andhra Pradesh,Vizianagaram,2010-08,18.1120819,83.40521962,25.0,0.0,0.8399196414,5.0,303.04,25.0,0.0,0.0,8,Monsoon
Andhra Pradesh,Vizianagaram,2010-09,18.1120819,83.40521962,2711.0,0.0,0.43331235025,6.0,298.97,1368.0,0.0,107.44,9,Monsoon
Andhra Pradesh,Vizianagaram,2010-11,18.1120819,83.40521962,54.0,0.0,2.384673955,11.0,300.33,930.0,0.0,-0.9800811508668388,11,Post-Monsoon
Andhra Pradesh,Vizianagaram,2011-04,18.1120819,83.40521962,22.0,0.0,0.2910443642,11.0,310.5,929.0,0.0,-0.5925925925925926,4,Summer
Andhra Pradesh,Vizianagaram,2012-12,18.1120819,83.40521962,52785633.0,0.0,0.00032832534865,6.5,301.6108333,17595236.333333332,0.0,2399345.9545454546,12,Winter
Andhra Pradesh,Vizianagaram,2013-09,18.1120819,83.40521962,17.0,0.0,0.6275069675,23.0,304.19,17595224.0,0.0,-0.9999996779426705,9,Monsoon
Andhra Pradesh,Vizianagaram,2013-11,18.1120819,83.40521962,4114.0,0.0,0.13260425634849998,9.5,301.7403333,17596588.0,0.0,241.0,11,Post-Monsoon
Andhra Pradesh,Vizianagaram,2015-07,18.1120819,83.40521962,26.0,0.0,0.1762899299,5.0,0.0,1385.6666666666667,0.0,-0.9936801166747691,7,Monsoon
Andhra Pradesh,Vizianagaram,2015-09,18.1120819,83.40521962,54.0,0.0,0.6906381139,20.0,305.40000000000003,1398.0,0.0,1.076923076923077,9,Monsoon
Andhra Pradesh,Vizianagaram,2016-06,18.1120819,83.40521962,37.0,0.0,0.3930712575,15.0,302.92,39.0,0.0,-0.31481481481481477,6,Monsoon
Andhra Pradesh,Vizianagaram,2016-07,18.1120819,83.40521962,1311.0,0.0,1.206659991,4.5,152.62,467.3333333333333,0.0,34.432432432432435,7,Monsoon
Andhra Pradesh,Vizianagaram,2016-08,18.1120819,83.40521962,14.0,0.0,0.2870516494,16.0,302.38,454.0,0.0,-0.9893211289092296,8,Monsoon
Andhra Pradesh,Vizianagaram,2016-09,18.1120819,83.40521962,37.0,0.0,0.6099486256,16.0,0.0,454.0,0.0,1.6428571428571428,9,Monsoon
Andhra Pradesh,Vizianagaram,2019-06,18.1120819,83.40521962,14.0,0.0,0.1162495604,14.0,306.14,21.666666666666668,0.0,-0.6216216216216216,6,Monsoon
Andhra Pradesh,West Godavari,2012-01,16.63713765,81.58909666,0.0,0.0,0.0006761187498,12.0,300.69333340000003,0.0,0.0,0.0,1,Winter
Andhra Pradesh,West Godavari,2012-08,16.63713765,81.58909666,58.0,0.0,0.6296221556,14.0,301.24,29.0,0.0,inf,8,Monsoon
Andhra Pradesh,West Godavari,2012-12,16.63713765,81.58909666,45.0,0.0,0.001204859045,0.0,301.31333340000003,34.333333333333336,0.0,-0.22413793103448276,12,Winter
Andhra Pradesh,West Godavari,2013-02,16.63713765,81.58909666,24.0,0.0,0.1170010357,19.0,302.045,42.333333333333336,0.0,-0.4666666666666667,2,Winter
Andhra Pradesh,West Godavari,2013-03,16.63713765,81.58909666,18.0,0.0,0.002922846405,20.0,303.4533334,29.0,0.0,-0.25,3,Summer
Andhra Pradesh,West Godavari,2013-11,16.63713765,81.58909666,15.0,0.0,0.02712982454,14.0,300.888,19.0,0.0,-0.16666666666666663,11,Post-Monsoon
Andhra Pradesh,West Godavari,2015-09,16.63713765,81.58909666,11.0,0.0,1.335196725,8.0,303.66,14.666666666666666,0.0,-0.2666666666666667,9,Monsoon
Andhra Pradesh,West Godavari,2016-12,16.63713765,81.58909666,38.0,0.0,0.0222333641,8.0,301.865,21.333333333333332,0.0,2.4545454545454546,12,Winter
Arunachal Pradesh,Changlang,2015-10,27.1398402,95.7382485,4061407.0,6.0,0.09931108215,51.0,298.47200000000004,4061407.0,6.0,0.0,10,Post-Monsoon
Arunachal Pradesh,Dibang Valley,2017-05,28.83416675,95.94523415,28.0,0.0,2.026425866,34.0,299.84000000000003,28.0,0.0,0.0,5,Summer
Arunachal Pradesh,Dibang Valley,2018-03,28.83416675,95.94523415,30.0,0.0,1.66853422,32.0,282.308,29.0,0.0,0.0714285714285714,3,Summer
Arunachal Pradesh,East Kameng,2010-06,27.3,93.05,1515.0,0.0,3.4182755775,5.0,286.4483333,1515.0,0.0,0.0,6,Monsoon
Arunachal Pradesh,East Kameng,2011-01,27.3,93.05,101121225239.0,0.0,0.5065819908,0.0,280.552,50560613377.0,0.0,66746682.32607261,1,Winter
Arunachal Pradesh,East Kameng,2012-09,27.3,93.05,31.0,1.0,2.993585127,13.0,284.0,33707075595.0,0.3333333333333333,-0.9999999996934372,9,Monsoon
Arunachal Pradesh,East Kameng,2013-01,27.3,93.05,2940.0,4.0,0.1920768368,24.0,284.4833334,33707076070.0,1.6666666666666667,93.83870967741936,1,Winter
Arunachal Pradesh,East Kameng,2013-06,27.3,93.05,52.0,0.0,2.720666618,0.0,290.91200000000003,1007.6666666666666,1.6666666666666667,-0.9823129251700681,6,Monsoon
Arunachal Pradesh,East Kameng,2015-11,27.3,93.05,27.0,0.0,1.178883881,39.0,289.1766666,1006.3333333333334,1.3333333333333333,-0.4807692307692307,11,Post-Monsoon
Arunachal Pradesh,East Kameng,2018-02,27.3,93.05,17.0,0.0,0.7054884658,6.0,283.676,32.0,0.0,-0.37037037037037035,2,Winter
Arunachal Pradesh,East Kameng,2019-08,27.3,93.05,2421.0,1.0,1.301433854,49.0,291.0933334,821.6666666666666,0.3333333333333333,141.41176470588235,8,Monsoon
Arunachal Pradesh,East Siang,2013-10,28.3,95.15,8.0,2.0,0.5127766859,50.0,292.868,8.0,2.0,0.0,10,Post-Monsoon
Arunachal Pradesh,East Siang,2014-12,28.3,95.15,271522.0,0.0,0.1201638328,35.0,286.85,135765.0,1.0,33939.25,12,Winter
Arunachal Pradesh,East Siang,2015-06,28.3,95.15,4.736909821646172e+38,6.0,3.5837345594545456,17.0,295.3772727272727,1.578969940548724e+38,2.6666666666666665,1.7445768010128727e+33,6,Monsoon
Arunachal Pradesh,East Siang,2015-08,28.3,95.15,38.0,0.0,3.054230503,8.0,298.36,1.578969940548724e+38,2.0,-1.0,8,Monsoon
Arunachal Pradesh,East Siang,2016-08,28.3,95.15,5.0,0.0,0.4468191859,48.0,295.8,1.578969940548724e+38,2.0,-0.868421052631579,8,Monsoon
Arunachal Pradesh,East Siang,2019-06,28.3,95.15,15168158158.0,0.0,1.24013165015,28.5,292.4566667,5056052733.666667,0.0,3033631630.6,6,Monsoon
Arunachal Pradesh,East Siang,2019-07,28.3,95.15,21778377.0,0.0,1.589279616,5.0,294.02,5063312180.0,0.0,-0.9985642042512252,7,Monsoon
Arunachal Pradesh,Kra Daadi,2019-06,27.96354175,93.76656539,27.0,0.0,0.5714545475,33.0,299.11333340000004,27.0,0.0,0.0,6,Monsoon
Arunachal Pradesh,Kurung Kumey,2012-01,27.98636765,93.15783469,85114.0,8.0,0.1820995246,26.0,282.0566666,85114.0,8.0,0.0,1,Winter
Arunachal Pradesh,Kurung Kumey,2013-02,27.98636765,93.15783469,14.0,1.0,0.2853411741,38.0,286.8766666,42564.0,4.5,-0.9998355147214324,2,Winter
Arunachal Pradesh,Lohit,2021-07,27.8239052,95.861898,4.0,0.0,0.7405375321,13.0,301.5,4.0,0.0,0.0,7,Monsoon
Arunachal Pradesh,Lower Dibang Valley,2010-05,28.21495625,95.87877404,65.0,0.0,0.3806328982,14.0,288.63,65.0,0.0,0.0,5,Summer
Arunachal Pradesh,Lower Dibang Valley,2017-11,28.21495625,95.87877404,39.0,0.0,0.000359227118,34.0,298.79,52.0,0.0,-0.4,11,Post-Monsoon
Arunachal Pradesh,Lower Subansiri,2010-08,27.8,93.6,24.0,0.0,1.018872718,28.0,286.375,24.0,0.0,0.0,8,Monsoon
Arunachal Pradesh,Papum Pare,2012-09,27.28636665,93.6187716,544.0,0.0,2.063140676,12.0,287.94,544.0,0.0,0.0,9,Monsoon
Arunachal Pradesh,Papum Pare,2014-07,27.28636665,93.6187716,5.0,3.0,1.772725267,5.0,291.64,274.5,1.5,-0.9908088235294118,7,Monsoon
Arunachal Pradesh,Papum Pare,2015-08,27.28636665,93.6187716,43.0,0.0,2.74522194,0.0,0.0,197.33333333333334,1.0,7.6,8,Monsoon
Arunachal Pradesh,Papum Pare,2015-09,27.28636665,93.6187716,203380106.0,0.0,1.707045544,8.75,294.08083335000003,67793384.66666667,1.0,4729768.9069767445,9,Monsoon
Arunachal Pradesh,Papum Pare,2017-08,27.28636665,93.6187716,112.0,1.0,1.461355685,22.0,297.8933334,67793420.33333333,0.3333333333333333,-0.9999994493070035,8,Monsoon
Arunachal Pradesh,Papum Pare,2019-09,27.28636665,93.6187716,55.0,0.0,1.875597442,3.0,0.0,67793424.33333333,0.3333333333333333,-0.5089285714285714,9,Monsoon
Arunachal Pradesh,Seppa Town,2011-01,27.3594183,93.0406098,2.4496777901471726e+21,0.0,0.5789123280999999,6.666666666666667,281.4168888666667,2.4496777901471726e+21,0.0,0.0,1,Winter
Arunachal Pradesh,Shi-Yomi,2019-08,28.68516625,94.23678241,95.0,0.0,0.6327114122,37.0,288.03200000000004,95.0,0.0,0.0,8,Monsoon
Arunachal Pradesh,Shi-Yomi,2019-09,28.68516625,94.23678241,125.0,0.0,1.277127467,0.0,279.26,110.0,0.0,0.3157894736842106,9,Monsoon
Arunachal Pradesh,Tirap,2009-12,27.03016895,95.49791755,115292.0,0.0,0.06696777185,50.0,289.63,115292.0,0.0,0.0,12,Winter
Arunachal Pradesh,Tirap,2015-05,27.03016895,95.49791755,20.0,0.0,0.7840058317,18.0,298.14,57656.0,0.0,-0.999826527426014,5,Summer
Arunachal Pradesh,Upper Siang,2012-09,28.73120455,95.03773151,278.0,0.0,2.45122472,14.0,293.79,278.0,0.0,0.0,9,Monsoon
Arunachal Pradesh,Upper Siang,2014-07,28.73120455,95.03773151,6841.0,0.0,2.511717861,21.5,277.80333329999996,3559.5,0.0,23.607913669064747,7,Monsoon
Arunachal Pradesh,Upper Siang,2015-08,28.73120455,95.03773151,2023.0,0.0,3.054230503,8.0,298.36,3047.3333333333335,0.0,-0.7042829995614677,8,Monsoon
Arunachal Pradesh,Upper Siang,2022-05,28.73120455,95.03773151,36.0,0.0,1.142611934,25.0,296.955,2966.6666666666665,0.0,-0.9822046465645081,5,Summer
Arunachal Pradesh,Upper Subansiri,2019-09,28.3,94.0,27.0,0.0,1.166137081,2.0,277.88,27.0,0.0,0.0,9,Monsoon
Arunachal Pradesh,West Kameng,2022-05,27.4,92.35,37.0,0.0,1.087377988,18.0,291.86,37.0,0.0,0.0,5,Summer
Arunachal Pradesh,West Siang,2012-03,28.4,94.55,284.0,4.0,1.424162362,30.0,289.99,284.0,4.0,0.0,3,Summer
Arunachal Pradesh,West Siang,2012-07,28.4,94.55,72.0,0.0,3.696519774,0.0,0.0,178.0,2.0,-0.7464788732394366,7,Monsoon
Arunachal Pradesh,West Siang,2012-09,28.4,94.55,363.0,0.0,2.628034519,13.0,292.9266666,239.66666666666666,1.3333333333333333,4.041666666666667,9,Monsoon
Arunachal Pradesh,West Siang,2013-06,28.4,94.55,200.0,2.0,2.544234703,2.0,290.68,211.66666666666666,0.6666666666666666,-0.4490358126721763,6,Monsoon
Arunachal Pradesh,West Siang,2015-08,28.4,94.55,1.5293449627495102e+16,0.0,0.646342076,4.0,292.5333334,5097816542498555.0,0.6666666666666666,76467248137474.52,8,Monsoon
Arunachal Pradesh,West Siang,2015-10,28.4,94.55,20.0,0.0,0.2793232383,40.0,294.536,5097816542498441.0,0.6666666666666666,-0.9999999999999987,10,Post-Monsoon
Assam,Baksa,2011-09,26.62758805,91.46190527,33.0,0.0,1.350122507,24.0,300.44,33.0,0.0,0.0,9,Monsoon
Assam,Baksa,2013-06,26.62758805,91.46190527,81.0,0.0,0.2857575343,36.0,300.855,57.0,0.0,1.4545454545454546,6,Monsoon
Assam,Baksa,2014-11,26.62758805,91.46190527,4111.0,8.0,0.002178854045,36.5,298.50466670000003,1408.3333333333333,2.6666666666666665,49.75308641975309,11,Post-Monsoon
Assam,Baksa,2022-05,26.62758805,91.46190527,15.0,0.0,0.1341413536,29.0,301.835,1402.3333333333333,2.6666666666666665,-0.9963512527365604,5,Summer
Assam,Barpeta,2009-09,26.34142215,91.01674328,6401010.0,25.0,0.5975486866,19.0,300.992,6401010.0,25.0,0.0,9,Monsoon
Assam,Barpeta,2010-06,26.34142215,91.01674328,104.0,0.0,2.236576342,11.0,293.17,3200557.0,12.5,-0.9999837525640485,6,Monsoon
Assam,Barpeta,2011-04,26.34142215,91.01674328,66.0,0.0,0.3847743948,0.0,300.896,2133726.6666666665,8.333333333333334,-0.3653846153846154,4,Summer
Assam,Barpeta,2011-06,26.34142215,91.01674328,67.0,6.0,2.1970775145,7.0,147.1366667,79.0,2.0,0.015151515151515138,6,Monsoon
Assam,Barpeta,2012-09,26.34142215,91.01674328,13.0,0.0,0.1012164724,8.0,300.108,48.666666666666664,2.0,-0.8059701492537313,9,Monsoon
Assam,Barpeta,2013-03,26.34142215,91.01674328,25.0,6.0,0.001135455886,0.0,302.8833334,35.0,4.0,0.9230769230769231,3,Summer
Assam,Barpeta,2018-09,26.34142215,91.01674328,32.0,0.0,0.5442588898,20.0,301.15000000000003,23.333333333333332,2.0,0.28,9,Monsoon
Assam,Barpeta,2018-11,26.34142215,91.01674328,14.0,0.0,0.001068048725,22.0,297.9133334,23.666666666666668,2.0,-0.5625,11,Post-Monsoon
Assam,Bongaigaon,2009-06,26.41237695,90.57149765,915.0,4.0,0.9739409602,21.0,299.552,915.0,4.0,0.0,6,Monsoon
Assam,Bongaigaon,2010-06,26.41237695,90.57149765,18.0,0.0,1.890202199,21.0,301.58,466.5,2.0,-0.980327868852459,6,Monsoon
Assam,Bongaigaon,2012-08,26.41237695,90.57149765,12.0,2.0,2.001300137,37.0,300.34000000000003,315.0,2.0,-0.33333333333333337,8,Monsoon
Assam,Bongaigaon,2012-10,26.41237695,90.57149765,27.0,1.0,0.4364559501,39.0,296.968,19.0,1.0,1.25,10,Post-Monsoon
Assam,Cachar,2012-05,24.75863995,92.88166476,228.0,1.0,0.007508876823,23.0,304.752,228.0,1.0,0.0,5,Summer
Assam,Cachar,2012-07,24.75863995,92.88166476,10.0,1.0,1.271590662,16.0,304.54,119.0,1.0,-0.956140350877193,7,Monsoon
Assam,Cachar,2016-01,24.75863995,92.88166476,2174172.0,4.0,0.03604729693733333,21.333333333333332,294.9422222,724803.3333333334,2.0,217416.2,1,Winter
Assam,Cachar,2016-02,24.75863995,92.88166476,1633512.0,0.0,0.0592041434825,4.0,298.2656667,1269231.3333333333,1.6666666666666667,-0.24867397795574586,2,Winter
Assam,Cachar,2016-06,24.75863995,92.88166476,36.0,0.0,0.285501384,25.0,301.66,1269240.0,1.3333333333333333,-0.9999779615944052,6,Monsoon
Assam,Cachar,2017-02,24.75863995,92.88166476,12.0,0.0,8.05e-05,19.0,298.476,544520.0,0.0,-0.6666666666666667,2,Winter
Assam,Cachar,2018-07,24.75863995,92.88166476,1.0,1.0,1.071518744,7.0,0.0,16.333333333333332,0.3333333333333333,-0.9166666666666666,7,Monsoon
Assam,Cachar,2019-06,24.75863995,92.88166476,8.0,0.0,0.3031140007,0.0,301.964,7.0,0.3333333333333333,7.0,6,Monsoon
Assam,Cachar,2019-10,24.75863995,92.88166476,6.0,0.0,0.13656439,34.0,301.7166666,5.0,0.3333333333333333,-0.25,10,Post-Monsoon
Assam,Chirang,2010-06,26.6464231,90.62415699,20.0,2.0,2.040310236,2.0,294.52,20.0,2.0,0.0,6,Monsoon
Assam,Chirang,2011-06,26.6464231,90.62415699,20295293293.0,4.0,0.74538676085,19.5,299.651,10147646656.5,3.0,1014764663.65,6,Monsoon
Assam,Chirang,2011-10,26.6464231,90.62415699,297.0,1.0,0.03576092472,42.0,298.02,6765097870.0,2.3333333333333335,-0.9999999853660652,10,Post-Monsoon
Assam,Chirang,2011-11,26.6464231,90.62415699,8776.0,9.0,0.01363409314,47.0,296.6133333,6765100788.666667,4.666666666666667,28.54882154882155,11,Post-Monsoon
Assam,Chirang,2012-04,26.6464231,90.62415699,35.0,1.0,0.6108139776,35.0,299.5466666,3036.0,3.6666666666666665,-0.9960118505013673,4,Summer
Assam,Chirang,2015-10,26.6464231,90.62415699,185185329.0,5.0,0.1324574296,41.0,298.6,61731380.0,5.0,5291008.4,10,Post-Monsoon
Assam,Chirang,2017-04,26.6464231,90.62415699,12.0,0.0,1.017577064,38.0,294.145,61728458.666666664,2.0,-0.9999999352000504,4,Summer
Assam,Chirang,2018-06,26.6464231,90.62415699,1.0,1.0,0.6504360001,37.0,300.3466666,61728447.333333336,2.0,-0.9166666666666666,6,Monsoon
Assam,Chirang,2019-11,26.6464231,90.62415699,38.0,0.0,0.009075326833,0.0,297.5566666,17.0,0.3333333333333333,37.0,11,Post-Monsoon
Assam,Darrang,2009-08,26.75,92.5,400.0,0.0,1.730537934,21.0,301.21,400.0,0.0,0.0,8,Monsoon
Assam,Darrang,2009-09,26.75,92.5,12.0,3.0,1.037069879,32.0,286.48,206.0,1.5,-0.97,9,Monsoon
Assam,Darrang,2012-03,26.75,92.5,10.0,0.0,0.03950848719,11.0,297.005,140.66666666666666,1.0,-0.16666666666666663,3,Summer
Assam,Darrang,2012-04,26.75,92.5,26.0,0.0,0.3027163354,12.0,299.76,16.0,1.0,1.6,4,Summer
Assam,Darrang,2012-05,26.75,92.5,38.0,1.0,0.7453016862,0.0,300.895,24.666666666666668,0.3333333333333333,0.46153846153846145,5,Summer
Assam,Darrang,2013-05,26.75,92.5,46.0,0.0,0.8263569684,0.0,302.40000000000003,36.666666666666664,0.3333333333333333,0.21052631578947367,5,Summer
Assam,Darrang,2014-01,26.75,92.5,9.0,2.0,0.003284458632,5.0,293.03200000000004,31.0,1.0,-0.8043478260869565,1,Winter
Assam,Darrang,2018-10,26.75,92.5,11.0,0.0,0.3953130559,33.0,296.4066666,22.0,0.6666666666666666,0.22222222222222232,10,Post-Monsoon
Assam,Darrang (Mangaldoi),2019-08,26.4365974,92.0342718,7.0,0.0,0.6794404621,0.0,300.4466666,7.0,0.0,0.0,8,Monsoon
Assam,Darrang (Mangaldoi),2019-11,26.4365974,92.0342718,2.0,1.0,0.02317156183,34.0,297.08,4.5,0.5,-0.7142857142857143,11,Post-Monsoon
Assam,Darrang (Mangaldoi),2021-07,26.4365974,92.0342718,1.0,1.0,0.5646023281,5.0,271.9,3.3333333333333335,0.6666666666666666,-0.5,7,Monsoon
Assam,Dhemaji,2010-05,27.4668315,94.51786509,257.0,0.0,1.05596465,8.0,296.57,257.0,0.0,0.0,5,Summer
Assam,Dhemaji,2010-06,27.4668315,94.51786509,5.0,3.0,1.370331055,2.0,300.06,131.0,1.5,-0.980544747081712,6,Monsoon
Assam,Dhemaji,2011-07,27.4668315,94.51786509,35.0,2.0,1.16395783555,3.5,290.355,99.0,1.6666666666666667,6.0,7,Monsoon
Assam,Dhemaji,2012-10,27.4668315,94.51786509,11.0,0.0,0.00367121711,0.0,300.17,17.0,1.6666666666666667,-0.6857142857142857,10,Post-Monsoon
Assam,Dhemaji,2015-09,27.4668315,94.51786509,1111.0,0.0,2.000969521,18.0,302.5,385.6666666666667,0.6666666666666666,100.0,9,Monsoon
Assam,Dhemaji,2019-06,27.4668315,94.51786509,15.0,0.0,0.1343827964,0.0,298.996,379.0,0.0,-0.9864986498649865,6,Monsoon
Assam,Dhemaji,2021-07,27.4668315,94.51786509,2.0,0.0,0.6709550457,4.0,274.91,376.0,0.0,-0.8666666666666667,7,Monsoon
Assam,Dhubri,2010-06,26.01894625,89.94188952,140.0,0.0,4.658001312,2.0,290.95,140.0,0.0,0.0,6,Monsoon
Assam,Dhubri,2017-10,26.01894625,89.94188952,7.0,0.0,0.6171185581,20.0,301.41200000000003,73.5,0.0,-0.95,10,Post-Monsoon
Assam,Dhubri,2018-05,26.01894625,89.94188952,12.0,0.0,1.284291834,12.0,300.44,53.0,0.0,0.7142857142857142,5,Summer
Assam,Dhubri,2019-04,26.01894625,89.94188952,15.0,0.0,0.2764066617,13.0,297.892,11.333333333333334,0.0,0.25,4,Summer
Assam,Dhubri,2019-05,26.01894625,89.94188952,12.0,0.0,0.7692469173,10.0,298.556,13.0,0.0,-0.19999999999999996,5,Summer
Assam,Dibrugarh,2009-07,27.4844597,94.9019447,2.0,0.0,1.026480786,3.0,273.74,2.0,0.0,0.0,7,Monsoon
Assam,Dibrugarh,2010-05,27.4844597,94.9019447,34.0,2.0,0.7065725823,8.0,298.555,18.0,1.0,16.0,5,Summer
